source,label,item,unit,period,volume,period_value,dated_mean,dated_n,dated_first,dated_last,ratio,verdict
iia,cyprus,flax fibre and tow,ha,1934-1938,iia_1939_45,1000.0,800.0,5,1934,1938,1.25,consistent
iia,cyprus,flax fibre and tow,tonnes,1934-1938,iia_1939_45,800.0,640.0,5,1934,1938,1.25,consistent
iia,czech republic,flax fibre and tow,ha,1934-1938,iia_1939_45,15000.0,14800.0,5,1934,1938,1.013514,consistent
iia,czech republic,flax fibre and tow,tonnes,1934-1938,iia_1939_45,1986600.0,6575.0,4,1934,1937,302.144487,unexplained_period_higher
iia,egypt,flax fibre and tow,ha,1934-1938,iia_1939_45,3000.0,2600.0,5,1934,1938,1.153846,consistent
iia,egypt,flax fibre and tow,tonnes,1934-1938,iia_1939_45,2000.0,2060.0,5,1934,1938,0.970874,consistent
iia,eritrea,flax fibre and tow,ha,1934-1938,iia_1939_45,2000.0,1750.0,4,1934,1937,1.142857,consistent
iia,eritrea,flax fibre and tow,tonnes,1934-1938,iia_1939_45,800.0,825.0,4,1934,1937,0.969697,consistent
iia,japan,flax fibre and tow,ha,1934-1938,iia_1939_45,17000.0,15500.0,4,1934,1937,1.096774,consistent
iia,japan,flax fibre and tow,tonnes,1934-1938,iia_1939_45,4700.0,3875.0,4,1934,1937,1.212903,consistent
iia,mexico,flax fibre and tow,ha,1934-1938,iia_1939_45,5000.0,5000.0,3,1934,1936,1.0,consistent
iia,mexico,flax fibre and tow,tonnes,1934-1938,iia_1939_45,2400.0,2066.6667,3,1934,1936,1.16129,consistent
iia,morocco,flax fibre and tow,ha,1934-1938,iia_1939_45,19000.0,18600.0,5,1934,1938,1.021505,consistent
iia,morocco,flax fibre and tow,tonnes,1934-1938,iia_1939_45,7900.0,7960.0,5,1934,1938,0.992462,consistent
iia,new zealand,flax fibre and tow,ha,1934-1938,iia_1939_45,1000.0,600.0,5,1934,1938,1.666667,consistent
iia,new zealand,flax fibre and tow,tonnes,1934-1938,iia_1939_45,500.0,500.0,4,1934,1937,1.0,consistent
iia,russian federation,flax fibre and tow,ha,1934-1938,iia_1939_45,2351000.0,2351600.0,5,1934,1938,0.999745,consistent
iia,russian federation,flax fibre and tow,tonnes,1934-1938,iia_1939_45,737300.0,624460.0,5,1934,1938,1.1807,consistent
iia,serbia,flax fibre and tow,ha,1934-1938,iia_1939_45,13000.0,12800.0,5,1934,1938,1.015625,consistent
iia,serbia,flax fibre and tow,tonnes,1934-1938,iia_1939_45,1200.0,1180.0,5,1934,1938,1.016949,consistent
iia,tunisia,flax fibre and tow,tonnes,1934-1938,iia_1939_45,100.0,140.0,5,1934,1938,0.714286,consistent
iia,turkey,flax fibre and tow,ha,1934-1938,iia_1939_45,17000.0,16400.0,5,1934,1938,1.036585,consistent
iia,turkey,flax fibre and tow,tonnes,1934-1938,iia_1939_45,6900.0,6980.0,5,1934,1938,0.988539,consistent
iia,united states of america,flax fibre and tow,tonnes,1934-1938,iia_1939_45,208600.0,206840.0,5,1934,1938,1.008509,consistent
iia,uruguay,flax fibre and tow,tonnes,1934-1938,iia_1939_45,89300.0,89280.0,5,1934,1938,1.000224,consistent
iia,belize,grapefruit (inc. pomelos),tonnes,1934-1938,iia_1939_45,1400.0,950.0,4,1934,1937,1.473684,consistent
iia,cyprus,grapefruit (inc. pomelos),tonnes,1934-1938,iia_1939_45,100.0,25.0,4,1935,1938,4.0,unexplained_period_higher
iia,dominica,grapefruit (inc. pomelos),tonnes,1934-1938,iia_1939_45,100.0,100.0,4,1934,1937,1.0,consistent
iia,israel,grapefruit (inc. pomelos),tonnes,1934-1938,iia_1939_45,46500.0,42140.0,5,1934,1938,1.103465,consistent
iia,jamaica,grapefruit (inc. pomelos),tonnes,1934-1938,iia_1939_45,7900.0,7525.0,4,1934,1937,1.049834,consistent
iia,philippines,grapefruit (inc. pomelos),ha,1934-1938,iia_1939_45,2000.0,2000.0,3,1934,1936,1.0,consistent
iia,philippines,grapefruit (inc. pomelos),tonnes,1934-1938,iia_1939_45,6200.0,6066.6667,3,1934,1936,1.021978,consistent
iia,south africa,grapefruit (inc. pomelos),tonnes,1934-1938,iia_1939_45,11500.0,11275.0,4,1934,1937,1.019956,consistent
iia,trinidad and tobago,grapefruit (inc. pomelos),tonnes,1934-1938,iia_1939_45,1600.0,1633.3333,3,1934,1936,0.979592,consistent
iia,algeria,grapes,ha,1934-1938,iia_1939_45,406000.0,404000.0,5,1934,1938,1.00495,consistent
iia,australia,grapes,ha,1934-1938,iia_1939_45,3000.0,48750.0,4,1934,1937,0.061538,unexplained_dated_higher
iia,australia,grapes,tonnes,1934-1938,iia_1939_45,14300.0,14200.0,4,1934,1937,1.007042,consistent
iia,austria,grapes,tonnes,1934-1938,iia_1939_45,1300.0,1266.6667,3,1934,1936,1.026316,consistent
iia,cyprus,grapes,ha,1934-1938,iia_1939_45,50000.0,49400.0,5,1934,1938,1.012146,consistent
iia,cyprus,grapes,tonnes,1934-1938,iia_1939_45,16300.0,15640.0,5,1934,1938,1.042199,consistent
iia,czech republic,grapes,ha,1934-1938,iia_1939_45,2000.0,24600.0,5,1934,1938,0.081301,unexplained_dated_higher
iia,czech republic,grapes,tonnes,1934-1938,iia_1939_45,8100.0,8150.0,4,1934,1937,0.993865,consistent
iia,egypt,grapes,ha,1934-1938,iia_1939_45,3000.0,3000.0,5,1934,1938,1.0,consistent
iia,egypt,grapes,tonnes,1934-1938,iia_1939_45,23000.0,22960.0,5,1934,1938,1.001742,consistent
iia,france,grapes,tonnes,1934-1938,iia_1939_45,143300.0,158625.0,4,1934,1937,0.903388,consistent
iia,germany,grapes,tonnes,1934-1938,iia_1939_45,2400.0,2925.0,4,1934,1937,0.820513,consistent
iia,greece,grapes,tonnes,1934-1938,iia_1939_45,4500.0,272960.0,5,1934,1938,0.016486,unexplained_dated_higher
iia,hungary,grapes,tonnes,1934-1938,iia_1939_45,14900.0,18360.0,5,1934,1938,0.811547,consistent
iia,iran,grapes,tonnes,1934-1938,iia_1939_45,400000.0,433333.3333,3,1934,1936,0.923077,consistent
iia,israel,grapes,tonnes,1934-1938,iia_1939_45,40100.0,32380.0,5,1934,1938,1.238419,consistent
iia,japan,grapes,ha,1934-1938,iia_1939_45,8000.0,8000.0,4,1934,1937,1.0,consistent
iia,japan,grapes,tonnes,1934-1938,iia_1939_45,65200.0,66425.0,4,1934,1937,0.981558,consistent
iia,jordan,grapes,tonnes,1934-1938,iia_1939_45,19900.0,20000.0,3,1936,1938,0.995,consistent
iia,libya,grapes,ha,1934-1938,iia_1939_45,9000.0,8000.0,4,1934,1937,1.125,consistent
iia,morocco,grapes,ha,1934-1938,iia_1939_45,24000.0,24400.0,5,1934,1938,0.983607,consistent
iia,morocco,grapes,tonnes,1934-1938,iia_1939_45,6900.0,60925.0,4,1934,1937,0.113254,disagree_x10_dated_higher
iia,netherlands,grapes,ha,1934-1938,iia_1939_45,1000.0,1000.0,5,1934,1938,1.0,consistent
iia,serbia,grapes,ha,1934-1938,iia_1939_45,211000.0,210800.0,5,1934,1938,1.000949,consistent
iia,serbia,grapes,tonnes,1934-1938,iia_1939_45,712600.0,712325.0,4,1935,1938,1.000386,consistent
iia,south africa,grapes,ha,1934-1938,iia_1939_45,5000.0,106500.0,4,1934,1937,0.046948,unexplained_dated_higher
iia,south africa,grapes,tonnes,1934-1938,iia_1939_45,8900.0,8900.0,4,1934,1937,1.0,consistent
iia,south korea,grapes,tonnes,1934-1938,iia_1939_45,2100.0,2150.0,4,1934,1937,0.976744,consistent
iia,syrian arab republic,grapes,ha,1934-1938,iia_1939_45,42000.0,46600.0,5,1934,1938,0.901288,consistent
iia,syrian arab republic,grapes,tonnes,1934-1938,iia_1939_45,92000.0,143700.0,5,1934,1938,0.640223,consistent
iia,tunisia,grapes,ha,1934-1938,iia_1939_45,4000.0,48600.0,5,1934,1938,0.082305,unexplained_dated_higher
iia,tunisia,grapes,tonnes,1934-1938,iia_1939_45,2800.0,6440.0,5,1934,1938,0.434783,unexplained_dated_higher
iia,turkey,grapes,ha,1934-1938,iia_1939_45,359000.0,347400.0,5,1934,1938,1.033391,consistent
iia,turkey,grapes,tonnes,1934-1938,iia_1939_45,440000.0,531900.0,4,1934,1937,0.827223,consistent
iia,angola,"groundnuts, with shell",ha,1934-1938,iia_1939_45,7000.0,9750.0,4,1934,1937,0.717949,consistent
iia,angola,"groundnuts, with shell",tonnes,1934-1938,iia_1939_45,5600.0,6825.0,4,1934,1937,0.820513,consistent
iia,australia,"groundnuts, with shell",ha,1934-1938,iia_1939_45,6000.0,5500.0,4,1934,1937,1.090909,consistent
iia,australia,"groundnuts, with shell",tonnes,1934-1938,iia_1939_45,6400.0,5575.0,4,1934,1937,1.147982,consistent
iia,benin,"groundnuts, with shell",ha,1934-1938,iia_1939_45,22000.0,7000.0,4,1934,1937,3.142857,unexplained_period_higher
iia,benin,"groundnuts, with shell",tonnes,1934-1938,iia_1939_45,9900.0,2875.0,4,1934,1937,3.443478,unexplained_period_higher
iia,burundi,"groundnuts, with shell",ha,1934-1938,iia_1939_45,3000.0,2333.3333,3,1934,1936,1.285714,consistent
iia,burundi,"groundnuts, with shell",tonnes,1934-1938,iia_1939_45,300.0,1600.0,3,1934,1936,0.1875,unexplained_dated_higher
iia,"china, mainland","groundnuts, with shell",ha,1934-1938,iia_1939_45,1448000.0,1438333.3333,3,1934,1936,1.006721,consistent
iia,"china, taiwan province of","groundnuts, with shell",ha,1934-1938,iia_1939_45,31000.0,31000.0,4,1934,1937,1.0,consistent
iia,congo,"groundnuts, with shell",ha,1934-1938,iia_1939_45,37000.0,36500.0,4,1934,1937,1.013699,consistent
iia,egypt,"groundnuts, with shell",ha,1934-1938,iia_1939_45,23000.0,23400.0,5,1934,1938,0.982906,consistent
iia,egypt,"groundnuts, with shell",tonnes,1934-1938,iia_1939_45,21000.0,20640.0,5,1934,1938,1.017442,consistent
iia,eritrea,"groundnuts, with shell",ha,1934-1938,iia_1939_45,6000.0,500.0,4,1934,1937,12.0,unexplained_period_higher
iia,eritrea,"groundnuts, with shell",tonnes,1934-1938,iia_1939_45,100.0,100.0,4,1934,1937,1.0,consistent
iia,guinea,"groundnuts, with shell",ha,1934-1938,iia_1939_45,49000.0,48750.0,4,1934,1937,1.005128,consistent
iia,india,"groundnuts, with shell",ha,1934-1938,iia_1939_45,3000.0,3000.0,3,1934,1936,1.0,consistent
iia,indonesia,"groundnuts, with shell",ha,1934-1938,iia_1939_45,237000.0,225000.0,5,1934,1938,1.053333,consistent
iia,ivory coast,"groundnuts, with shell",ha,1934-1938,iia_1939_45,129000.0,130666.6667,3,1934,1936,0.987245,consistent
iia,japan,"groundnuts, with shell",ha,1934-1938,iia_1939_45,8000.0,8000.0,4,1934,1937,1.0,consistent
iia,kenya,"groundnuts, with shell",tonnes,1934-1938,iia_1939_45,2000.0,1425.0,4,1934,1937,1.403509,consistent
iia,madagascar,"groundnuts, with shell",ha,1934-1938,iia_1939_45,5000.0,5000.0,4,1934,1937,1.0,consistent
iia,mali,"groundnuts, with shell",ha,1934-1938,iia_1939_45,204000.0,203500.0,4,1934,1937,1.002457,consistent
iia,mauritania,"groundnuts, with shell",ha,1934-1938,iia_1939_45,3000.0,3000.0,4,1934,1937,1.0,consistent
iia,mauritania,"groundnuts, with shell",tonnes,1934-1938,iia_1939_45,1500.0,1500.0,4,1934,1937,1.0,consistent
iia,mauritius,"groundnuts, with shell",tonnes,1934-1938,iia_1939_45,100.0,100.0,4,1934,1937,1.0,consistent
iia,myanmar,"groundnuts, with shell",ha,1934-1938,iia_1939_45,306000.0,306800.0,5,1934,1938,0.997392,consistent
iia,myanmar,"groundnuts, with shell",tonnes,1934-1938,iia_1939_45,165900.0,165920.0,5,1934,1938,0.999879,consistent
iia,niger,"groundnuts, with shell",ha,1934-1938,iia_1939_45,113000.0,128250.0,4,1934,1937,0.881092,consistent
iia,philippines,"groundnuts, with shell",ha,1934-1938,iia_1939_45,6000.0,6000.0,4,1934,1937,1.0,consistent
iia,philippines,"groundnuts, with shell",tonnes,1934-1938,iia_1939_45,5200.0,5150.0,4,1934,1937,1.009709,consistent
iia,russian federation,"groundnuts, with shell",ha,1934-1938,iia_1939_45,10000.0,10750.0,4,1934,1938,0.930233,consistent
iia,senegal,"groundnuts, with shell",ha,1934-1938,iia_1939_45,684000.0,666750.0,4,1934,1937,1.025872,consistent
iia,somalia,"groundnuts, with shell",ha,1934-1938,iia_1939_45,2000.0,1666.6667,3,1934,1936,1.2,consistent
iia,somalia,"groundnuts, with shell",tonnes,1934-1938,iia_1939_45,1500.0,1533.3333,3,1934,1936,0.978261,consistent
iia,south africa,"groundnuts, with shell",ha,1934-1938,iia_1939_45,22000.0,21333.3333,3,1934,1936,1.03125,consistent
iia,south korea,"groundnuts, with shell",ha,1934-1938,iia_1939_45,3000.0,2750.0,4,1934,1937,1.090909,consistent
iia,south korea,"groundnuts, with shell",tonnes,1934-1938,iia_1939_45,6600.0,6575.0,4,1934,1937,1.003802,consistent
iia,viet nam,"groundnuts, with shell",ha,1934-1938,iia_1939_45,2000.0,2000.0,4,1934,1937,1.0,consistent
iia,viet nam,"groundnuts, with shell",tonnes,1934-1938,iia_1939_45,1800.0,1500.0,4,1934,1937,1.2,consistent
iia,zimbabwe,"groundnuts, with shell",ha,1934-1938,iia_1939_45,2000.0,2250.0,4,1934,1937,0.888889,consistent
iia,czech republic,hempseed,tonnes,1934-1938,iia_1939_45,3700.0,3800.0,4,1934,1937,0.973684,consistent
iia,russian federation,hempseed,ha,1934-1938,iia_1939_45,498000.0,573000.0,5,1934,1938,0.86911,consistent
iia,russian federation,hempseed,tonnes,1934-1938,iia_1939_45,226000.0,230000.0,3,1934,1936,0.982609,consistent
iia,serbia,hempseed,tonnes,1934-1938,iia_1939_45,2800.0,2780.0,5,1934,1938,1.007194,consistent
iia,syrian arab republic,hempseed,ha,1934-1938,iia_1939_45,4000.0,46200.0,5,1934,1938,0.08658,unexplained_dated_higher
iia,syrian arab republic,hempseed,tonnes,1934-1938,iia_1939_45,600.0,580.0,5,1934,1938,1.034483,consistent
iia,turkey,hempseed,ha,1934-1938,iia_1939_45,12000.0,13000.0,4,1934,1938,0.923077,consistent
iia,turkey,hempseed,tonnes,1934-1938,iia_1939_45,2800.0,2860.0,5,1934,1938,0.979021,consistent
iia,australia,hops,ha,1934-1938,iia_1939_45,400.0,4250.0,4,1934,1937,0.094118,disagree_x10_dated_higher
iia,australia,hops,tonnes,1934-1938,iia_1939_45,104500.0,103450.0,4,1934,1937,1.01015,consistent
iia,czech republic,hops,ha,1934-1938,iia_1939_45,11300.0,112800.0,5,1934,1938,0.100177,disagree_x10_dated_higher
iia,czech republic,hops,tonnes,1934-1938,iia_1939_45,973500.0,973475.0,4,1934,1937,1.000026,consistent
iia,new zealand,hops,ha,1934-1938,iia_1939_45,300.0,2750.0,4,1934,1937,0.109091,disagree_x10_dated_higher
iia,serbia,hops,ha,1934-1938,iia_1939_45,2700.0,26800.0,5,1934,1938,0.100746,disagree_x10_dated_higher
iia,serbia,hops,tonnes,1934-1938,iia_1939_45,180400.0,180360.0,5,1934,1938,1.000222,consistent
iia,"china, taiwan province of",jute,ha,1934-1938,iia_1939_45,6000.0,5666.6667,3,1934,1936,1.058824,consistent
iia,"china, taiwan province of",jute,tonnes,1934-1938,iia_1939_45,10300.0,10333.3333,3,1934,1936,0.996774,consistent
iia,iran,jute,ha,1934-1938,iia_1939_45,3000.0,3333.3333,3,1934,1936,0.9,consistent
iia,iran,jute,tonnes,1934-1938,iia_1939_45,3500.0,3433.3333,3,1934,1936,1.019417,consistent
iia,japan,jute,tonnes,1934-1938,iia_1939_45,1200.0,1150.0,4,1934,1937,1.043478,consistent
iia,nepal,jute,tonnes,1934-1938,iia_1939_45,10400.0,10400.0,5,1934,1938,1.0,consistent
iia,viet nam,jute,tonnes,1934-1938,iia_1939_45,200.0,166.6667,3,1934,1936,1.2,consistent
iia,algeria,lemons and limes,tonnes,1934-1938,iia_1939_45,3500.0,3675.0,4,1934,1937,0.952381,consistent
iia,australia,lemons and limes,ha,1934-1938,iia_1939_45,2000.0,2000.0,4,1934,1937,1.0,consistent
iia,australia,lemons and limes,tonnes,1934-1938,iia_1939_45,11100.0,11175.0,4,1934,1937,0.993289,consistent
iia,cyprus,lemons and limes,tonnes,1934-1938,iia_1939_45,1800.0,1760.0,5,1934,1938,1.022727,consistent
iia,dominica,lemons and limes,ha,1934-1938,iia_1939_45,1000.0,500.0,4,1934,1937,2.0,consistent
iia,dominica,lemons and limes,tonnes,1934-1938,iia_1939_45,3200.0,2325.0,4,1934,1937,1.376344,consistent
iia,egypt,lemons and limes,tonnes,1934-1938,iia_1939_45,114200.0,114220.0,5,1934,1938,0.999825,consistent
iia,israel,lemons and limes,tonnes,1934-1938,iia_1939_45,2500.0,2000.0,4,1934,1937,1.25,consistent
iia,japan,lemons and limes,tonnes,1934-1938,iia_1939_45,22100.0,21400.0,3,1934,1936,1.03271,consistent
iia,montserrat,lemons and limes,tonnes,1934-1938,iia_1939_45,500.0,525.0,4,1934,1937,0.952381,consistent
iia,new zealand,lemons and limes,tonnes,1934-1938,iia_1939_45,2400.0,2533.3333,3,1935,1937,0.947368,consistent
iia,saint lucia,lemons and limes,tonnes,1934-1938,iia_1939_45,2500.0,5150.0,4,1934,1937,0.485437,unexplained_dated_higher
iia,saint vincent and the grenadines,lemons and limes,tonnes,1934-1938,iia_1939_45,100.0,80.0,5,1934,1938,1.25,consistent
iia,serbia,lemons and limes,tonnes,1934-1938,iia_1939_45,100.0,80.0,5,1934,1938,1.25,consistent
iia,south africa,lemons and limes,tonnes,1934-1938,iia_1939_45,1300.0,1325.0,4,1934,1937,0.981132,consistent
iia,tunisia,lemons and limes,tonnes,1934-1938,iia_1939_45,1200.0,1200.0,4,1934,1937,1.0,consistent
iia,zambia,lemons and limes,tonnes,1934-1938,iia_1939_45,100.0,50.0,4,1934,1937,2.0,consistent
iia,philippines,manila fibre (abaca),ha,1934-1938,iia_1939_45,487000.0,482250.0,4,1934,1937,1.00985,consistent
iia,philippines,manila fibre (abaca),tonnes,1934-1938,iia_1939_45,188300.0,194125.0,4,1934,1937,0.969994,consistent
iia,cyprus,"oil, olive, virgin",tonnes,1934-1938,iia_1939_45,1600.0,1620.0,5,1934,1938,0.987654,consistent
iia,egypt,"oil, olive, virgin",tonnes,1934-1938,iia_1939_45,100.0,100.0,3,1935,1937,1.0,consistent
iia,israel,"oil, olive, virgin",tonnes,1934-1938,iia_1939_45,6100.0,6040.0,5,1934,1938,1.009934,consistent
iia,libya,"oil, olive, virgin",tonnes,1934-1938,iia_1939_45,1900.0,1300.0,4,1934,1937,1.461538,consistent
iia,serbia,"oil, olive, virgin",tonnes,1934-1938,iia_1939_45,4400.0,4440.0,5,1934,1938,0.990991,consistent
iia,algeria,olives,ha,1934-1938,iia_1939_45,77000.0,75750.0,4,1934,1937,1.016502,consistent
iia,algeria,olives,tonnes,1934-1938,iia_1939_45,96300.0,100100.0,4,1934,1937,0.962038,consistent
iia,australia,olives,tonnes,1934-1938,iia_1939_45,500.0,500.0,4,1934,1937,1.0,consistent
iia,cyprus,olives,tonnes,1934-1938,iia_1939_45,9200.0,9140.0,5,1934,1938,1.006565,consistent
iia,egypt,olives,ha,1934-1938,iia_1939_45,1000.0,1000.0,4,1934,1938,1.0,consistent
iia,egypt,olives,tonnes,1934-1938,iia_1939_45,8100.0,1625.0,4,1934,1937,4.984615,unexplained_period_higher
iia,israel,olives,ha,1934-1938,iia_1939_45,52000.0,51750.0,4,1935,1938,1.004831,consistent
iia,israel,olives,tonnes,1934-1938,iia_1939_45,3075400.0,30660.0,5,1934,1938,100.306588,disagree_x100_period_higher
iia,libya,olives,ha,1934-1938,iia_1939_45,61000.0,60750.0,4,1934,1937,1.004115,consistent
iia,libya,olives,tonnes,1934-1938,iia_1939_45,1610700.0,8900.0,3,1934,1937,180.977528,unexplained_period_higher
iia,morocco,olives,tonnes,1934-1938,iia_1939_45,67700.0,67666.6667,3,1934,1936,1.000493,consistent
iia,serbia,olives,tonnes,1934-1938,iia_1939_45,27200.0,55980.0,5,1934,1938,0.485888,unexplained_dated_higher
iia,syrian arab republic,olives,ha,1934-1938,iia_1939_45,72000.0,87400.0,5,1934,1938,0.823799,consistent
iia,turkey,olives,ha,1934-1938,iia_1939_45,700000.0,702000.0,5,1934,1938,0.997151,consistent
iia,turkey,olives,tonnes,1934-1938,iia_1939_45,229000.0,226960.0,5,1934,1938,1.008988,consistent
iia,algeria,oranges,ha,1934-1938,iia_1939_45,6000.0,5500.0,4,1934,1937,1.090909,consistent
iia,algeria,oranges,tonnes,1934-1938,iia_1939_45,48300.0,43975.0,4,1934,1937,1.098351,consistent
iia,australia,oranges,ha,1934-1938,iia_1939_45,15000.0,15500.0,4,1934,1937,0.967742,consistent
iia,australia,oranges,tonnes,1934-1938,iia_1939_45,87100.0,84975.0,4,1934,1937,1.025007,consistent
iia,"china, taiwan province of",oranges,tonnes,1934-1938,iia_1939_45,9000.0,8375.0,4,1934,1937,1.074627,consistent
iia,cyprus,oranges,tonnes,1934-1938,iia_1939_45,12000.0,12060.0,5,1934,1938,0.995025,consistent
iia,dominica,oranges,tonnes,1934-1938,iia_1939_45,400.0,340.0,5,1934,1938,1.176471,consistent
iia,egypt,oranges,ha,1934-1938,iia_1939_45,11000.0,10400.0,5,1934,1938,1.057692,consistent
iia,egypt,oranges,tonnes,1934-1938,iia_1939_45,74600.0,74660.0,5,1934,1938,0.999196,consistent
iia,iran,oranges,tonnes,1934-1938,iia_1939_45,21700.0,24033.3333,3,1934,1936,0.902913,consistent
iia,israel,oranges,ha,1934-1938,iia_1939_45,29000.0,28250.0,4,1934,1937,1.026549,consistent
iia,israel,oranges,tonnes,1934-1938,iia_1939_45,1300.0,253300.0,4,1934,1937,0.005132,unexplained_dated_higher
iia,jamaica,oranges,tonnes,1934-1938,iia_1939_45,8200.0,7925.0,4,1934,1937,1.0347,consistent
iia,japan,oranges,ha,1934-1938,iia_1939_45,8000.0,8000.0,3,1934,1936,1.0,consistent
iia,japan,oranges,tonnes,1934-1938,iia_1939_45,85700.0,78900.0,3,1934,1936,1.086185,consistent
iia,philippines,oranges,ha,1934-1938,iia_1939_45,2000.0,2000.0,3,1934,1936,1.0,consistent
iia,philippines,oranges,tonnes,1934-1938,iia_1939_45,1800.0,1800.0,3,1934,1936,1.0,consistent
iia,portugal,oranges,tonnes,1934-1938,iia_1939_45,100.0,66.6667,3,1934,1936,1.5,consistent
iia,russian federation,oranges,ha,1934-1938,iia_1939_45,4000.0,4400.0,5,1934,1938,0.909091,consistent
iia,russian federation,oranges,tonnes,1934-1938,iia_1939_45,10500.0,10000.0,4,1934,1937,1.05,consistent
iia,serbia,oranges,tonnes,1934-1938,iia_1939_45,400.0,380.0,5,1934,1938,1.052632,consistent
iia,south africa,oranges,tonnes,1934-1938,iia_1939_45,97500.0,88250.0,4,1934,1937,1.104816,consistent
iia,suriname,oranges,tonnes,1934-1938,iia_1939_45,800.0,600.0,4,1934,1937,1.333333,consistent
iia,syrian arab republic,oranges,ha,1934-1938,iia_1939_45,1000.0,3800.0,5,1934,1938,0.263158,unexplained_dated_higher
iia,syrian arab republic,oranges,tonnes,1934-1938,iia_1939_45,4300.0,48820.0,5,1934,1938,0.088079,disagree_x10_dated_higher
iia,tunisia,oranges,tonnes,1934-1938,iia_1939_45,10700.0,6550.0,4,1934,1937,1.633588,consistent
iia,zambia,oranges,tonnes,1934-1938,iia_1939_45,300.0,250.0,4,1934,1937,1.2,consistent
iia,zimbabwe,oranges,tonnes,1934-1938,iia_1939_45,5800.0,5366.6667,3,1934,1936,1.080745,consistent
iia,bulgaria,other berries and fruits of the genus vaccinium n.e.c.,ha,1934-1938,iia_1939_45,4000.0,4000.0,5,1934,1938,1.0,consistent
iia,bulgaria,other berries and fruits of the genus vaccinium n.e.c.,tonnes,1934-1938,iia_1939_45,30400.0,30450.0,4,1934,1938,0.998358,consistent
iia,"china, taiwan province of",other berries and fruits of the genus vaccinium n.e.c.,ha,1934-1938,iia_1939_45,1000.0,500.0,4,1934,1937,2.0,consistent
iia,france,other berries and fruits of the genus vaccinium n.e.c.,tonnes,1934-1938,iia_1939_45,45600.0,47225.0,4,1934,1937,0.96559,consistent
iia,greece,other berries and fruits of the genus vaccinium n.e.c.,tonnes,1934-1938,iia_1939_45,76200.0,74220.0,5,1934,1938,1.026677,consistent
iia,italy,other berries and fruits of the genus vaccinium n.e.c.,tonnes,1934-1938,iia_1939_45,1016200.0,1016340.0,5,1934,1938,0.999862,consistent
iia,japan,other berries and fruits of the genus vaccinium n.e.c.,ha,1934-1938,iia_1939_45,572000.0,578500.0,4,1934,1937,0.988764,consistent
iia,libya,other berries and fruits of the genus vaccinium n.e.c.,ha,1934-1938,iia_1939_45,30000.0,28333.3333,3,1935,1937,1.058824,consistent
iia,south korea,other berries and fruits of the genus vaccinium n.e.c.,ha,1934-1938,iia_1939_45,77000.0,76750.0,4,1934,1937,1.003257,consistent
iia,viet nam,other berries and fruits of the genus vaccinium n.e.c.,ha,1934-1938,iia_1939_45,2000.0,2000.0,4,1934,1937,1.0,consistent
iia,france,"other citrus fruit, n.e.c.",tonnes,1934-1938,iia_1939_45,700.0,725.0,4,1934,1937,0.965517,consistent
iia,greece,"other citrus fruit, n.e.c.",tonnes,1934-1938,iia_1939_45,500.0,520.0,5,1934,1938,0.961538,consistent
iia,australia,other sugar crops n.e.c.,tonnes,1934-1938,iia_1939_45,2400.0,2200.0,4,1934,1937,1.090909,consistent
iia,australia,raisins,tonnes,1934-1938,iia_1939_45,75700.0,75625.0,4,1934,1937,1.000992,consistent
iia,cyprus,raisins,tonnes,1934-1938,iia_1939_45,4300.0,4260.0,5,1934,1938,1.00939,consistent
iia,greece,raisins,tonnes,1934-1938,iia_1939_45,194800.0,195020.0,5,1934,1938,0.998872,consistent
iia,iran,raisins,tonnes,1934-1938,iia_1939_45,54200.0,61100.0,3,1934,1936,0.88707,consistent
iia,morocco,raisins,tonnes,1934-1938,iia_1939_45,2500.0,2500.0,4,1934,1937,1.0,consistent
iia,south africa,raisins,tonnes,1934-1938,iia_1939_45,8000.0,8133.3333,3,1934,1936,0.983607,consistent
iia,syrian arab republic,raisins,tonnes,1934-1938,iia_1939_45,8000.0,6933.3333,3,1936,1938,1.153846,consistent
iia,turkey,raisins,tonnes,1934-1938,iia_1939_45,83000.0,88333.3333,3,1935,1937,0.939623,consistent
iia,united states of america,raisins,tonnes,1934-1938,iia_1939_45,198300.0,194120.0,5,1934,1938,1.021533,consistent
iia,"china, mainland",rapeseed,ha,1934-1938,iia_1939_45,3908000.0,3818250.0,4,1934,1937,1.023506,consistent
iia,"china, mainland",rapeseed,tonnes,1934-1938,iia_1939_45,2394700.0,2381125.0,4,1934,1937,1.005701,consistent
iia,"china, taiwan province of",rapeseed,tonnes,1934-1938,iia_1939_45,200.0,133.3333,3,1934,1937,1.5,consistent
iia,czech republic,rapeseed,ha,1934-1938,iia_1939_45,5000.0,5000.0,5,1934,1938,1.0,consistent
iia,czech republic,rapeseed,tonnes,1934-1938,iia_1939_45,7200.0,7160.0,5,1934,1938,1.005587,consistent
iia,japan,rapeseed,ha,1934-1938,iia_1939_45,103000.0,103800.0,5,1934,1938,0.992293,consistent
iia,japan,rapeseed,tonnes,1934-1938,iia_1939_45,119900.0,119900.0,5,1934,1938,1.0,consistent
iia,serbia,rapeseed,ha,1934-1938,iia_1939_45,16000.0,16200.0,5,1934,1938,0.987654,consistent
iia,serbia,rapeseed,tonnes,1934-1938,iia_1939_45,10800.0,10740.0,5,1934,1938,1.005587,consistent
