polity_code,item,unit,year,sources,labels,value_min,value_max,ratio,known_defect
F51-1938-1945,oats,tonnes,1939,iia;juan,czech republic;czechoslovakia,1.265e+06,1.265e+06,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,oats,ha,1940,iia;juan,czech republic;czechoslovakia,7.99e+05,7.99e+05,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,oats,tonnes,1940,iia;juan,czech republic;czechoslovakia,1.277e+06,1.277e+06,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,oats,ha,1941,iia;juan,czech republic;czechoslovakia,6.55e+05,6.55e+05,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,oats,tonnes,1941,iia;juan,czech republic;czechoslovakia,8.443e+05,8.443e+05,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,oats,ha,1942,iia;juan,czech republic;czechoslovakia,6.36e+05,6.36e+05,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,oats,tonnes,1942,iia;juan,czech republic;czechoslovakia,9.863e+05,9.863e+05,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,oats,ha,1943,iia;juan,czech republic;czechoslovakia,6.02e+05,6.02e+05,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,oats,tonnes,1943,iia;juan,czech republic;czechoslovakia,9.65e+05,9.65e+05,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,oats,ha,1944,iia;juan,czech republic;czechoslovakia,5.72e+05,5.72e+05,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,oats,tonnes,1944,iia;juan,czech republic;czechoslovakia,7.44e+05,7.44e+05,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,rapeseed,ha,1938,iia;juan,czech republic;czechoslovakia,9000,9000,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rapeseed,tonnes,1938,iia;juan,czech republic;czechoslovakia,1.32e+04,1.32e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rapeseed,ha,1939,iia;juan,czech republic;czechoslovakia,5000,5000,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rapeseed,tonnes,1939,iia;juan,czech republic;czechoslovakia,7200,7200,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rapeseed,ha,1940,iia;juan,czech republic;czechoslovakia,3000,3000,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rapeseed,tonnes,1940,iia;juan,czech republic;czechoslovakia,3700,3700,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rapeseed,ha,1941,iia;juan,czech republic;czechoslovakia,1.6e+04,1.6e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rapeseed,tonnes,1941,iia;juan,czech republic;czechoslovakia,2.01e+04,2.01e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rapeseed,ha,1942,iia;juan,czech republic;czechoslovakia,1.5e+04,1.5e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rapeseed,tonnes,1942,iia;juan,czech republic;czechoslovakia,1.85e+04,1.85e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rapeseed,ha,1943,iia;juan,czech republic;czechoslovakia,3.6e+04,3.6e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rapeseed,tonnes,1943,iia;juan,czech republic;czechoslovakia,3.72e+04,3.72e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rapeseed,ha,1944,iia;juan,czech republic;czechoslovakia,6.1e+04,6.1e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rapeseed,tonnes,1944,iia;juan,czech republic;czechoslovakia,7.28e+04,7.28e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rye,ha,1938,iia;juan,czech republic;czechoslovakia,1.016e+06,1.016e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rye,tonnes,1938,iia;juan,czech republic;czechoslovakia,1.906e+06,1.906e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rye,tonnes,1940,iia;juan,czech republic;czechoslovakia,8.67e+05,8.67e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rye,ha,1942,iia;juan,czech republic;czechoslovakia,8.61e+05,8.61e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,rye,ha,1944,iia;juan,czech republic;czechoslovakia,9.15e+05,9.15e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1938-1945,soybeans,ha,1939,iia;juan,czech republic;czechoslovakia,1000,1000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,soybeans,tonnes,1939,iia;juan,czech republic;czechoslovakia,900,900,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,soybeans,ha,1940,iia;juan,czech republic;czechoslovakia,1000,1000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,soybeans,tonnes,1940,iia;juan,czech republic;czechoslovakia,1100,1100,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,soybeans,ha,1941,iia;juan,czech republic;czechoslovakia,1000,1000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,soybeans,tonnes,1941,iia;juan,czech republic;czechoslovakia,1000,1000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,soybeans,ha,1942,iia;juan,czech republic;czechoslovakia,1000,1000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,soybeans,tonnes,1942,iia;juan,czech republic;czechoslovakia,1200,1200,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,soybeans,ha,1943,iia;juan,czech republic;czechoslovakia,1000,1000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,soybeans,tonnes,1943,iia;juan,czech republic;czechoslovakia,600,600,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,soybeans,ha,1944,iia;juan,czech republic;czechoslovakia,1000,1000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,soybeans,tonnes,1944,iia;juan,czech republic;czechoslovakia,600,600,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,"tobacco, unmanufactured",ha,1938,iia;juan,czech republic;czechoslovakia,9000,9000,1.0000,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F51-1938-1945,"tobacco, unmanufactured",ha,1939,iia;juan,czech republic;czechoslovakia,6000,6000,1.0000,iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F51-1938-1945,"tobacco, unmanufactured",ha,1940,iia;juan,czech republic;czechoslovakia,6000,6000,1.0000,iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F51-1938-1945,"tobacco, unmanufactured",ha,1941,iia;juan,czech republic;czechoslovakia,5000,5000,1.0000,iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F51-1938-1945,"tobacco, unmanufactured",ha,1942,iia;juan,czech republic;czechoslovakia,5000,5000,1.0000,iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F51-1938-1945,"tobacco, unmanufactured",ha,1943,iia;juan,czech republic;czechoslovakia,2000,2000,1.0000,iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F51-1938-1945,"tobacco, unmanufactured",ha,1944,iia;juan,czech republic;czechoslovakia,3000,3000,1.0000,iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F51-1945-1947,flax fibre and tow,ha,1945,iia;juan,czech republic;czechoslovakia,1.9e+04,1.9e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1945-1947,grapes,ha,1945,iia;juan,czech republic;czechoslovakia,1.6e+04,1.6e+04,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F51-1945-1947,hemp tow waste,ha,1945,iia;juan,czech republic;czechoslovakia,6000,6000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1945-1947,hemp tow waste,tonnes,1945,iia;juan,czech republic;czechoslovakia,2300,2300,1.0000,layerb-nested-reporting-levels-one-polity
F51-1945-1947,hempseed,ha,1945,iia;juan,czech republic;czechoslovakia,6000,6000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1945-1947,hempseed,tonnes,1945,iia;juan,czech republic;czechoslovakia,1900,1900,1.0000,layerb-nested-reporting-levels-one-polity
F51-1945-1947,hops,ha,1945,iia;juan,czech republic;czechoslovakia,8300,8300,1.0000,iia-hops-x100;layerb-nested-reporting-levels-one-polity
F51-1945-1947,oats,ha,1945,iia;juan,czech republic;czechoslovakia,5.99e+05,5.99e+05,1.0000,layerb-nested-reporting-levels-one-polity
F51-1945-1947,oats,tonnes,1945,iia;juan,czech republic;czechoslovakia,7.242e+05,7.242e+05,1.0000,layerb-nested-reporting-levels-one-polity
F51-1945-1947,rapeseed,ha,1945,iia;juan,czech republic;czechoslovakia,3.3e+04,3.3e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1945-1947,rapeseed,tonnes,1945,iia;juan,czech republic;czechoslovakia,2.48e+04,2.48e+04,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1945-1947,soybeans,ha,1945,iia;juan,czech republic;czechoslovakia,1000,1000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1945-1947,soybeans,tonnes,1945,iia;juan,czech republic;czechoslovakia,600,600,1.0000,layerb-nested-reporting-levels-one-polity
SER-1878-1913,hemp tow waste,ha,1909,iia;juan,serbia;yugoslav sfr,1.5e+04,1.5e+04,1.0000,layerb-nested-reporting-levels-one-polity
