layer_b_label,item,unit,n_values,n_distinct,raw_label,raw_product,product_agrees,share,status,runner_up,label_is_mixed
senegal,groundnuts with shell,ha,19,18,french senegal,groundnut,yes,0.7895,attributable,"total/vineyards: grapes, raisins=0.11",no
senegal,groundnuts with shell,tonnes,1,1,,,,,too_few_values,,no
senegal,other citrus fruit n e c,ha,2,1,,,,,too_few_values,,no
senegal,other citrus fruit n e c,tonnes,4,1,,,,,too_few_values,,no
senegal,tobacco unmanufactured,ha,4,4,,,,,too_few_values,,no
senegal,tobacco unmanufactured,tonnes,4,4,,,,,too_few_values,,no
serbia,beans dry,ha,7,4,,,,,too_few_values,,no
serbia,beans dry,tonnes,7,6,,,,,too_few_values,,no
serbia,castor beans seed,tonnes,1,1,,,,,too_few_values,,no
serbia,cotton lint,ha,14,12,yugoslavia,cottonseed,yes,0.7143,attributable,uruguay/groundnut=0.29,no
serbia,cotton lint,tonnes,14,13,,,,,unattributable,yugoslavia/cotton: ginned=0.43,no
serbia,cotton seed,ha,15,13,yugoslavia,cottonseed,yes,0.7333,attributable,uruguay/groundnut=0.27,no
serbia,cotton seed,tonnes,14,13,yugoslavia,cottonseed,yes,0.7143,attributable,"kingdom of serbs, croats and slovenes/cottonseed=0.29",no
serbia,flax fibre and tow,ha,17,15,,,,,unattributable,yugoslavia/flax: fibre=0.59,no
serbia,flax fibre and tow,tonnes,16,15,,,,,unattributable,yugoslavia/linseed=0.38,no
serbia,grapes,ha,9,9,yugoslavia,wine,no,0.7778,attributable,usa: california/vineyards: all=0.11,no
serbia,grapes,tonnes,5,5,,,,,too_few_values,,no
serbia,hemp tow waste,ha,7,7,,,,,too_few_values,,no
serbia,hemp tow waste,tonnes,2,2,,,,,too_few_values,,no
serbia,hempseed,tonnes,10,10,yugoslavia,hempseed,yes,0.9000,attributable,bulgaria/hempseed=0.20,no
serbia,hops,ha,14,14,yugoslavia,hops,yes,0.7143,attributable,"kingdom of serbs, croats and slovenes/hops=0.29",no
serbia,hops,tonnes,14,14,yugoslavia,hops,yes,0.7143,attributable,"kingdom of serbs, croats and slovenes/hops=0.29",no
serbia,lemons and limes,tonnes,6,2,,,,,too_few_values,,no
serbia,linseed,tonnes,4,4,,,,,too_few_values,,no
serbia,n,tonnes,4,4,,,,,too_few_values,,no
serbia,oats,ha,2,2,,,,,too_few_values,,no
serbia,oats,tonnes,6,6,,,,,too_few_values,,no
serbia,oil olive virgin,tonnes,20,18,yugoslavia,olive: oil,yes,0.8000,attributable,albania/vineyards: all=0.15,no
serbia,olives,tonnes,7,7,,,,,too_few_values,,no
serbia,oranges,tonnes,6,5,,,,,too_few_values,,no
serbia,p,tonnes,3,3,,,,,too_few_values,,no
serbia,rapeseed,ha,14,13,yugoslavia,rapeseed,yes,0.7143,attributable,"kingdom of serbs, croats and slovenes/rapeseed=0.29",no
serbia,rapeseed,tonnes,16,16,yugoslavia,rapeseed,yes,0.7500,attributable,"kingdom of serbs, croats and slovenes/rapeseed=0.25",no
serbia,rye,ha,22,20,yugoslavia,rye,yes,0.7273,attributable,"kingdom of serbs, croats and slovenes/rye=0.27",no
serbia,rye,tonnes,22,22,yugoslavia,rye,yes,0.7273,attributable,"kingdom of serbs, croats and slovenes/rye=0.27",no
serbia,sesame seed,ha,10,6,yugoslavia,sesame,yes,1.0000,attributable,uk: great britain/flax: fibre=0.50,no
serbia,sesame seed,tonnes,10,8,yugoslavia,sesame,yes,1.0000,attributable,british cyprus/sesame=0.40,no
serbia,silk worm cocoons reelable,tonnes,16,15,yugoslavia,sericulture,no,0.6875,attributable,venezuela/sugar: cane=0.00,no
serbia,soybeans,ha,7,5,,,,,too_few_values,,no
serbia,soybeans,tonnes,7,7,,,,,too_few_values,,no
serbia,sugar raw centrifugal,tonnes,25,25,yugoslavia,sugar: beet,yes,0.6000,attributable,"kingdom of serbs, croats and slovenes/sugar: beet=0.40",no
serbia,sunflower seed,ha,1,1,,,,,too_few_values,,no
serbia,sunflower seed,tonnes,1,1,,,,,too_few_values,,no
serbia,tobacco unmanufactured,ha,17,16,yugoslavia,tobacco,yes,0.6471,attributable,"kingdom of serbs, croats and slovenes/tobacco=0.35",no
serbia,tobacco unmanufactured,tonnes,17,17,yugoslavia,tobacco,yes,0.6471,attributable,"kingdom of serbs, croats and slovenes/tobacco=0.35",no
serbia,wheat,ha,14,13,yugoslavia,spelt,no,0.7143,attributable,"kingdom of serbs, croats and slovenes/spelt=0.29",no
serbia,wheat,tonnes,14,14,yugoslavia,spelt,no,0.7143,attributable,"kingdom of serbs, croats and slovenes/spelt=0.29",no
serbia,wine,ha,14,14,yugoslavia,wine,yes,0.7143,attributable,"kingdom of serbs, croats and slovenes/wine=0.29",no
serbia,wine,tonnes,18,18,,,,,unattributable,yugoslavia/wine=0.00,no
serbia,yarn of true hemp,ha,13,13,yugoslavia,hemp: fibre,yes,0.6923,attributable,"kingdom of serbs, croats and slovenes/hemp: fibre=0.31",no
serbia,yarn of true hemp,tonnes,18,18,,,,1.0000,split_candidate,"early=kingdom of serbs, croats and slovenes/hemp: fibre 1909-1925 (9d); late=yugoslavia/hemp: fibre 1930-1938 (9d)",no
seychelles,cacao beans,tonnes,7,6,,,,,too_few_values,,no
seychelles,fertilizer mixed,tonnes,11,11,british seychelles,"fertilizers: guano, natural",yes,1.0000,attributable,yugoslavia/wine=0.00,no
sierra leone,cacao beans,ha,9,8,british sierra leone,cacao: raw,yes,1.0000,attributable,total/cottonseed=0.11,no
sierra leone,cacao beans,tonnes,17,14,british sierra leone,cacao: raw,yes,1.0000,attributable,"british malta/citrus fruits: lemons, mandarins, oranges=0.24",no
sierra leone,coffee green,ha,10,2,,,,,too_few_distinct,,no
sierra leone,coffee green,tonnes,13,5,,,,,too_few_distinct,,no
sierra leone,groundnuts with shell,ha,7,1,,,,,too_few_values,,no
sierra leone,groundnuts with shell,tonnes,3,1,,,,,too_few_values,,no
sierra leone,rubber natural,ha,6,1,,,,,too_few_values,,no
sierra leone,sesame seed,tonnes,15,11,british sierra leone,sesame,yes,1.0000,attributable,french cambodia/cotton: ginned=0.20,no
singapore,coffee green,ha,11,10,british straits settlements,coffee: raw,yes,1.0000,attributable,french india/cotton=0.09,no
somalia,cotton lint,ha,9,8,italian somaliland,cottonseed,yes,0.6667,attributable,canada/hops=0.33,no
somalia,cotton lint,tonnes,9,8,,,,,unattributable,italian somaliland/cotton=0.56,no
somalia,cotton seed,ha,6,6,,,,,too_few_values,,no
somalia,cotton seed,tonnes,5,5,,,,,too_few_values,,no
somalia,eggs hen in shell,tonnes,3,2,,,,,too_few_values,,no
somalia,groundnuts with shell,ha,4,2,,,,,too_few_values,,no
somalia,groundnuts with shell,tonnes,4,4,,,,,too_few_values,,no
somalia,sesame seed,ha,5,4,,,,,too_few_values,,no
somalia,sesame seed,tonnes,4,4,,,,,too_few_values,,no
somalia,sugar raw centrifugal,tonnes,2,2,,,,,too_few_values,,no
south africa,beans dry,tonnes,2,2,,,,,too_few_values,,no
south africa,butter cow milk,tonnes,7,6,,,,,too_few_values,,no
south africa,cheese processed,tonnes,7,6,,,,,too_few_values,,no
south africa,cotton lint,ha,16,16,union of south africa,cotton,yes,1.0000,attributable,paraguay/coffee: raw=0.06,no
south africa,cotton lint,tonnes,18,14,,,,,unattributable,union of south africa/cotton: ginned=0.56,no
south africa,cotton seed,ha,6,6,,,,,too_few_values,,no
south africa,cotton seed,tonnes,19,16,union of south africa,cottonseed,yes,1.0000,attributable,"british saint vincent/cotton: ginned, sea island=0.26",no
south africa,fertilizer mixed,tonnes,4,4,,,,,too_few_values,,no
south africa,grapefruit inc pomelos,tonnes,6,6,,,,,too_few_values,,no
south africa,grapes,ha,7,7,,,,,too_few_values,,no
south africa,grapes,tonnes,5,5,,,,,too_few_values,,no
south africa,groundnuts with shell,ha,6,6,,,,,too_few_values,,no
south africa,groundnuts with shell,tonnes,1,1,,,,,too_few_values,,no
south africa,lemons and limes,tonnes,9,8,union of south africa,citrus fruits: lemons,yes,1.0000,attributable,japanese taiwan/sesame=0.22,no
south africa,n,tonnes,4,4,,,,,too_few_values,,no
south africa,oats,tonnes,7,7,,,,,too_few_values,,no
south africa,oranges,tonnes,6,6,,,,,too_few_values,,no
south africa,raisins,tonnes,11,8,union of south africa,raisins,yes,1.0000,attributable,portuguese angola/cottonseed=0.27,no
south africa,rye,ha,8,8,union of south africa,rye,yes,1.0000,attributable,total/olive: oil=0.12,no
south africa,rye,tonnes,17,16,union of south africa,rye,yes,1.0000,attributable,argentina/tobacco=0.12,no
south africa,sugar raw centrifugal,tonnes,32,32,union of south africa,sugar: cane,yes,0.8750,attributable,yugoslavia/wine=0.00,no
south africa,tangerines mandarins clementines satsumas,tonnes,8,5,,,,,too_few_distinct,,no
south africa,tea,ha,27,16,union of south africa,tea,yes,1.0000,attributable,new zealand/tobacco=0.37,no
south africa,tea,tonnes,27,27,union of south africa,tea,yes,1.0000,attributable,british uganda/tea=0.04,no
south africa,tobacco unmanufactured,ha,10,9,union of south africa,tobacco,yes,1.0000,attributable,yugoslavia/flax: fibre=0.20,no
south africa,tobacco unmanufactured,tonnes,2,2,,,,,too_few_values,,no
south africa,wine,ha,3,3,,,,,too_few_values,,no
south africa,wine,tonnes,1,1,,,,,too_few_values,,no
south korea,beans dry,ha,3,3,,,,,too_few_values,,no
south korea,beans dry,tonnes,3,3,,,,,too_few_values,,no
south korea,cotton lint,ha,33,33,japanese korea,cotton,yes,0.6364,attributable,usa/citrus fruits: oranges=0.03,no
south korea,cotton lint,tonnes,32,32,japanese korea,cotton,yes,0.6250,attributable,total/hemp: fibre=0.03,no
south korea,cotton seed,ha,20,20,japanese korea,cottonseed,yes,1.0000,attributable,usa/citrus fruits: oranges=0.05,no
south korea,cotton seed,tonnes,20,20,japanese korea,cottonseed,yes,1.0000,attributable,us puerto rico/coffee: raw=0.05,no
south korea,eggs hen in shell,tonnes,7,6,,,,,too_few_values,,no
south korea,grapes,ha,6,6,,,,,too_few_values,,no
south korea,grapes,tonnes,17,17,,,,,unattributable,japanese korea/vineyards: grapes=0.29,no
south korea,groundnuts with shell,ha,11,9,japanese korea,groundnut,yes,1.0000,attributable,new zealand/hops=0.36,no
south korea,groundnuts with shell,tonnes,11,11,japanese korea,groundnut,yes,1.0000,attributable,turkey/hempseed=0.09,no
south korea,hemp tow waste,ha,12,12,japanese korea,hemp,yes,1.0000,attributable,yugoslavia/wine=0.00,no
south korea,n,tonnes,4,4,,,,,too_few_values,,no
south korea,other berries and fruits of the genus vaccinium n e c,ha,12,11,japanese korea,blackberries,no,1.0000,attributable,"greece/vineyards: grapes, raisins=0.17",no
south korea,sesame seed,ha,12,9,japanese korea,sesame,yes,1.0000,attributable,czechoslovakia/tobacco=0.42,no
south korea,sesame seed,tonnes,12,12,japanese korea,sesame,yes,1.0000,attributable,france/hemp: fibre=0.17,no
south korea,silk worm cocoons reelable,tonnes,28,28,japanese korea,sericulture,no,1.0000,attributable,yugoslavia/wine=0.00,no
south korea,soybeans,ha,9,9,japanese korea,soybean,yes,1.0000,attributable,usa/groundnut=0.11,no
south korea,soybeans,tonnes,10,10,japanese korea,soybean,yes,1.0000,attributable,yugoslavia/wine=0.00,no
south korea,sugar raw centrifugal,tonnes,8,7,japanese korea,sugar: beet,yes,1.0000,attributable,costa rica/citrus fruits: lemons=0.25,no
south korea,tobacco unmanufactured,ha,28,26,japanese korea,tobacco,yes,1.0000,attributable,total/linseed=0.11,no
south korea,tobacco unmanufactured,tonnes,28,28,japanese korea,tobacco,yes,1.0000,attributable,yugoslavia/wine=0.00,no
south korea,yarn of true hemp,ha,11,10,japanese korea,hemp: fibre,yes,1.0000,attributable,"total/citrus fruits: cedrats, lemons, limes, sweet limes, other=0.18",no
south korea,yarn of true hemp,tonnes,24,23,japanese korea,hemp: fibre,yes,1.0000,attributable,yugoslavia/tobacco=0.04,no
spain,cotton lint,ha,17,17,spain,cottonseed,yes,1.0000,attributable,total/cottonseed=0.12,no
spain,cotton seed,ha,17,17,spain,cottonseed,yes,1.0000,attributable,total/cottonseed=0.12,no
spain,cotton seed,tonnes,16,16,spain,cottonseed,yes,1.0000,attributable,yugoslavia/olive: oil=0.06,no
spain,eggs hen in shell,tonnes,1,1,,,,,too_few_values,,no
spain,fertilizer mixed,tonnes,14,14,spain,sulphur,no,1.0000,attributable,yugoslavia/wine=0.00,no
spain,grapes,ha,1,1,,,,,too_few_values,,no
spain,k,tonnes,4,4,,,,,too_few_values,,no
spain,milk whole fresh cow,tonnes,1,1,,,,,too_few_values,,no
spain,n,tonnes,15,14,spain,fertilizers: ammonium sulfate,unknown,1.0000,attributable,yugoslavia/wine=0.00,no
spain,other berries and fruits of the genus vaccinium n e c,ha,1,1,,,,,too_few_values,,no
spain,other berries and fruits of the genus vaccinium n e c,tonnes,13,12,spain,blackberries,no,1.0000,attributable,usa/fertilizers: copper(ii) sulfate=0.08,no
spain,p,tonnes,15,15,spain,"fertilizers: phosphate, natural",unknown,1.0000,attributable,yugoslavia/wine=0.00,no
spain,raisins,ha,2,2,,,,,too_few_values,,no
spain,raisins,tonnes,13,13,spain,raisins,yes,0.7692,attributable,total north hemisphere aggregated/hops=0.08,no
spain,silk worm cocoons reelable,tonnes,29,28,spain,sericulture,no,1.0000,attributable,french upper volta/tobacco=0.03,no
spain,sugar raw centrifugal,tonnes,31,31,spain,sugar: beet,yes,0.7097,attributable,finland/spelt=0.06,no
spain,wine,ha,17,16,spain,wine,yes,1.0000,attributable,yugoslavia/wine=0.00,no
spain,wine,tonnes,32,32,,,,,unattributable,yugoslavia/wine=0.00,no
spain,yarn of true hemp,ha,10,9,spain,hempseed,yes,1.0000,attributable,mexico/linseed=0.30,no
spain,yarn of true hemp,tonnes,17,17,spain,hemp: fibre,yes,1.0000,attributable,us philippines/groundnut=0.06,no
sri lanka,cacao beans,ha,20,12,british ceylon,cacao: raw,yes,1.0000,attributable,"total/citrus fruits: cedrats, lemons, limes, sweet limes, other=0.15",no
sri lanka,cacao beans,tonnes,31,30,british ceylon,cacao: raw,yes,1.0000,attributable,"ussr/citrus fruits: lemons, mandarins, oranges=0.06",no
sri lanka,coffee green,ha,14,11,british ceylon,coffee: raw,yes,1.0000,attributable,sweden/tobacco=0.07,no
sri lanka,coffee green,tonnes,8,6,british ceylon,coffee: raw,yes,1.0000,attributable,british virgin islands/cottonseed=0.12,no
sri lanka,cotton lint,ha,12,7,british ceylon,cottonseed,yes,1.0000,attributable,total/linseed=0.42,no
sri lanka,cotton lint,tonnes,11,5,,,,,too_few_distinct,,no
sri lanka,cotton seed,ha,12,7,british ceylon,cottonseed,yes,1.0000,attributable,total/linseed=0.42,no
sri lanka,cotton seed,tonnes,11,6,british ceylon,cottonseed,yes,1.0000,attributable,french annam/jute=0.45,no
sri lanka,rubber natural,ha,13,8,,,,,unattributable,british ceylon/rubber=0.54,no
sri lanka,sugar raw centrifugal,tonnes,8,7,,,,,unattributable,french mauritania/groundnut=0.12,no
sri lanka,tea,ha,32,20,british ceylon,tea,yes,1.0000,attributable,"total/vineyards: grapes, raisins=0.03",no
sri lanka,tea,tonnes,1,1,,,,,too_few_values,,no
sri lanka,tobacco unmanufactured,ha,22,13,british ceylon,tobacco,yes,1.0000,attributable,us philippines/groundnut=0.18,no
sri lanka,tobacco unmanufactured,tonnes,3,1,,,,,too_few_values,,no
suriname,cacao beans,ha,20,17,dutch guiana,cacao: raw,yes,1.0000,attributable,switzerland/tobacco=0.20,no
suriname,cacao beans,tonnes,24,20,dutch guiana,cacao: raw,yes,1.0000,attributable,british grenada/cotton: ginned=0.25,no
suriname,coffee green,ha,18,9,dutch guiana,coffee: raw,yes,1.0000,attributable,luxembourg/rye=0.22,no
suriname,coffee green,tonnes,32,31,dutch guiana,coffee: raw,yes,1.0000,attributable,canada/flax: fibre=0.12,no
suriname,groundnuts with shell,tonnes,4,2,,,,,too_few_values,,no
suriname,oranges,ha,12,5,,,,,too_few_distinct,,no
suriname,oranges,tonnes,14,11,dutch guiana,citrus fruits: oranges,yes,1.0000,attributable,uruguay/groundnut=0.21,no
suriname,sugar raw centrifugal,tonnes,31,31,dutch guiana,sugar: cane,yes,0.8710,attributable,french morocco/olive: oil=0.06,no
suriname,tobacco unmanufactured,tonnes,6,6,,,,,too_few_values,,no
sweden,butter cow milk,tonnes,7,7,,,,,too_few_values,,no
sweden,cheese processed,tonnes,7,7,,,,,too_few_values,,no
sweden,eggs hen in shell,tonnes,2,2,,,,,too_few_values,,no
sweden,fertilizer mixed,tonnes,9,9,sweden,fertilizers: copper(ii) sulfate,yes,1.0000,attributable,spain/flax=0.11,no
sweden,flax fibre and tow,ha,4,1,,,,,too_few_values,,no
sweden,flax fibre and tow,tonnes,1,1,,,,,too_few_values,,no
sweden,milk whole fresh cow,tonnes,7,7,,,,,too_few_values,,no
sweden,n,tonnes,12,11,sweden,fertilizers: calcium cyanamide,unknown,1.0000,attributable,usa and canada/fertilizers: calcium cyanamide=0.17,no
sweden,p,tonnes,16,16,sweden,fertilizers: calcium superphosphate,unknown,0.8125,attributable,yugoslavia/wine=0.00,no
sweden,rapeseed,tonnes,1,1,,,,,too_few_values,,no
sweden,sugar raw centrifugal,tonnes,33,33,sweden,sugar: beet,yes,1.0000,attributable,yugoslavia/wine=0.00,no
sweden,tobacco unmanufactured,ha,2,1,,,,,too_few_values,,no
switzerland,butter cow milk,tonnes,7,7,,,,,too_few_values,,no
switzerland,cheese processed,tonnes,7,7,,,,,too_few_values,,no
switzerland,eggs hen in shell,tonnes,15,12,switzerland,eggs,yes,1.0000,attributable,netherlands/eggs=0.07,no
switzerland,fertilizer mixed,tonnes,4,4,,,,,too_few_values,,no
switzerland,grapes,tonnes,1,1,,,,,too_few_values,,no
switzerland,hemp tow waste,ha,4,2,,,,,too_few_values,,no
switzerland,milk whole fresh cow,tonnes,7,7,,,,,too_few_values,,no
switzerland,n,tonnes,16,10,switzerland,fertilizers: calcium cyanamide,unknown,1.0000,attributable,"usa/fertilizers: potassium oxide, pure=0.19",no
switzerland,p,tonnes,4,4,,,,,too_few_values,,no
switzerland,rapeseed,ha,3,2,,,,,too_few_values,,no
switzerland,rapeseed,tonnes,2,2,,,,,too_few_values,,no
switzerland,silk worm cocoons reelable,tonnes,16,15,switzerland,sericulture,no,1.0000,attributable,british virgin islands/cotton=0.06,no
switzerland,sugar raw centrifugal,tonnes,33,32,switzerland,sugar: beet,yes,1.0000,attributable,dominican republic/beans: dried=0.06,no
switzerland,wine,ha,13,9,switzerland,wine,yes,1.0000,attributable,germany/tobacco=0.23,no
switzerland,wine,tonnes,33,33,,,,,unattributable,yugoslavia/wine=0.00,no
switzerland,yarn of true hemp,tonnes,3,3,,,,,too_few_values,,no
tanzania,cacao beans,ha,4,4,,,,,too_few_values,,no
tanzania,coffee green,ha,11,9,british tanganyika,coffee: raw,yes,1.0000,attributable,french niger/groundnut=0.27,no
tanzania,cotton lint,ha,17,15,,,,,unattributable,british tanganyika/cottonseed=0.59,no
tanzania,cotton lint,tonnes,1,1,,,,,too_few_values,,no
tanzania,cotton seed,ha,10,9,british tanganyika,cottonseed,yes,1.0000,attributable,uk: northern ireland/flax: fibre=0.10,no
tanzania,cotton seed,tonnes,20,20,british tanganyika,cottonseed,yes,1.0000,attributable,turkey/hemp: fibre=0.05,no
tanzania,groundnuts with shell,ha,7,7,,,,,too_few_values,,no
tanzania,rubber natural,ha,4,2,,,,,too_few_values,,no
tanzania,sesame seed,ha,7,6,,,,,too_few_values,,no
tanzania,sesame seed,tonnes,20,18,british tanganyika,sesame,yes,1.0000,attributable,venezuela/cotton: ginned=0.10,no
tanzania,tea,ha,5,2,,,,,too_few_values,,no
tanzania,tea,tonnes,7,7,,,,,too_few_values,,no
tanzania,tobacco unmanufactured,ha,7,3,,,,,too_few_values,,no
tanzania,tobacco unmanufactured,tonnes,7,7,,,,,too_few_values,,no
thailand,cotton lint,ha,26,25,siam,cottonseed,yes,0.6154,attributable,spain/hemp: fibre=0.12,no
thailand,cotton lint,tonnes,16,15,siam,cotton: ginned,yes,0.6875,attributable,turkey/hempseed=0.12,no
thailand,cotton seed,ha,16,15,siam,cottonseed,yes,1.0000,attributable,spain/hemp: fibre=0.19,no
thailand,cotton seed,tonnes,15,15,siam,cottonseed,yes,1.0000,attributable,total/rye=0.13,no
thailand,rubber natural,ha,4,4,,,,,too_few_values,,no
thailand,sesame seed,ha,16,9,siam,sesame,yes,1.0000,attributable,french tonkin/cottonseed=0.44,no
thailand,sesame seed,tonnes,16,13,siam,sesame,yes,1.0000,attributable,austria/flax: fibre=0.19,no
thailand,tobacco unmanufactured,ha,26,24,siam,tobacco,yes,1.0000,attributable,luxembourg/rye=0.12,no
thailand,tobacco unmanufactured,tonnes,1,1,,,,,too_few_values,,no
togo,cacao beans,ha,3,3,,,,,too_few_values,,no
togo,cacao beans,tonnes,5,5,,,,,too_few_values,,no
togo,groundnuts with shell,ha,1,1,,,,,too_few_values,,no
togo,groundnuts with shell,tonnes,1,1,,,,,too_few_values,,no
trinidad and tobago,cacao beans,ha,23,18,british trinidad and tobago,cacao: raw,yes,1.0000,attributable,turkey/beans: dried=0.04,no
trinidad and tobago,cacao beans,tonnes,1,1,,,,,too_few_values,,no
trinidad and tobago,coffee green,ha,20,8,british trinidad and tobago,coffee: raw,yes,1.0000,attributable,switzerland/tobacco=0.15,no
trinidad and tobago,coffee green,tonnes,17,14,british trinidad and tobago,coffee: raw,yes,1.0000,attributable,french syria/beans: dried=0.18,no
trinidad and tobago,grapefruit inc pomelos,ha,2,2,,,,,too_few_values,,no
trinidad and tobago,grapefruit inc pomelos,tonnes,7,7,,,,,too_few_values,,no
trinidad and tobago,rubber natural,ha,13,1,,,,,too_few_distinct,,no
trinidad and tobago,sugar raw centrifugal,tonnes,1,1,,,,,too_few_values,,no
tunisia,cotton lint,ha,6,3,,,,,too_few_values,,no
tunisia,eggs hen in shell,tonnes,8,1,,,,,too_few_distinct,,no
tunisia,flax fibre and tow,ha,15,9,,,,,unattributable,french tunisia/flax=0.53,no
tunisia,flax fibre and tow,tonnes,8,3,,,,,too_few_distinct,,no
tunisia,grapes,ha,29,24,,,,,unattributable,french tunisia/vineyards=0.45,no
tunisia,grapes,tonnes,18,14,,,,,unattributable,"french tunisia/vineyards: grapes, raisins=0.39",no
tunisia,lemons and limes,ha,3,1,,,,,too_few_values,,no
tunisia,lemons and limes,tonnes,14,10,french tunisia,citrus fruits: lemons,yes,1.0000,attributable,british southern rhodesia/groundnut=0.29,no
tunisia,linseed,ha,8,8,french tunisia,linseed,yes,1.0000,attributable,us philippines/cottonseed=0.12,no
tunisia,linseed,tonnes,21,18,french tunisia,linseed,yes,1.0000,attributable,total/fertilizers: ammonium sulfate=0.10,no
tunisia,oats,tonnes,7,7,,,,,too_few_values,,no
tunisia,oil olive virgin,tonnes,3,3,,,,,too_few_values,,no
tunisia,olives,ha,5,4,,,,,too_few_values,,no
tunisia,olives,tonnes,6,5,,,,,too_few_values,,no
tunisia,oranges,ha,3,2,,,,,too_few_values,,no
tunisia,oranges,tonnes,14,11,,,,,unattributable,french tunisia/citrus fruits: oranges=0.57,no
tunisia,p,tonnes,17,17,french tunisia,"fertilizers: phosphate, natural",unknown,1.0000,attributable,yugoslavia/wine=0.00,no
tunisia,tobacco unmanufactured,ha,25,23,french tunisia,tobacco,yes,1.0000,attributable,japanese south pacific/tobacco=0.16,no
tunisia,tobacco unmanufactured,tonnes,32,32,french tunisia,tobacco,yes,1.0000,attributable,turkey/spelt=0.03,no
tunisia,wine,ha,20,15,french tunisia,wine,yes,1.0000,attributable,total/tobacco=0.15,no
tunisia,wine,tonnes,1,1,,,,,too_few_values,,no
turkey,beans dry,ha,11,9,turkey,beans: dried,unknown,1.0000,attributable,us philippines/tobacco=0.09,no
turkey,beans dry,tonnes,12,12,turkey,beans: dried,unknown,1.0000,attributable,"spain/vineyards: grapes, raisins=0.08",no
turkey,cotton lint,ha,19,19,turkey,cottonseed,yes,0.8421,attributable,turkey in asia/cotton=0.11,no
turkey,cotton seed,ha,18,18,turkey,cottonseed,yes,0.8889,attributable,turkey in asia/cotton=0.11,no
turkey,cotton seed,tonnes,17,17,turkey,cottonseed,yes,0.8824,attributable,union of south africa: cape province/vineyards: all=0.06,no
turkey,eggs hen in shell,tonnes,12,11,turkey,eggs,yes,1.0000,attributable,yugoslavia/wine=0.00,no
turkey,flax fibre and tow,ha,13,13,turkey,linseed,no,1.0000,attributable,total/flax: fibre=0.23,no
turkey,flax fibre and tow,tonnes,13,12,turkey,linseed,no,0.9231,attributable,usa/hops=0.08,no
turkey,grapes,ha,13,11,turkey,vineyards: all,no,0.8462,attributable,"total/citrus fruits: cedrats, lemons, limes, sweet limes, other=0.08",no
turkey,grapes,tonnes,13,13,,,,,unattributable,turkey/vineyards: all=0.54,no
turkey,hemp tow waste,ha,7,4,,,,,too_few_values,,no
turkey,hemp tow waste,tonnes,7,6,,,,,too_few_values,,no
turkey,hempseed,ha,11,7,turkey,hemp: fibre,yes,0.9091,attributable,total/groundnut=0.36,no
turkey,hempseed,tonnes,13,11,,,,,unattributable,turkey/hemp=0.54,no
turkey,lemons and limes,tonnes,6,5,,,,,too_few_values,,no
turkey,linseed,ha,4,4,,,,,too_few_values,,no
turkey,linseed,tonnes,4,4,,,,,too_few_values,,no
turkey,milk whole fresh cow,tonnes,7,7,,,,,too_few_values,,no
turkey,oats,ha,1,1,,,,,too_few_values,,no
turkey,oil olive virgin,tonnes,1,1,,,,,too_few_values,,no
turkey,olives,ha,7,4,,,,,too_few_values,,no
turkey,olives,tonnes,15,15,turkey,olive grove,yes,1.0000,attributable,total/tobacco=0.07,no
turkey,oranges,tonnes,6,6,,,,,too_few_values,,no
turkey,raisins,ha,2,2,,,,,too_few_values,,no
turkey,raisins,tonnes,13,13,turkey,raisins,yes,0.7692,attributable,"total/vineyards: grapes, raisins=0.08",no
turkey,rye,ha,19,19,turkey,rye,yes,0.9474,attributable,"total north hemisphere aggregated/vineyards: grapes, raisins=0.05",no
turkey,rye,tonnes,18,18,turkey,rye,yes,0.9444,attributable,dutch java and madura/rubber=0.06,no
turkey,sesame seed,ha,17,14,turkey,sesame,yes,1.0000,attributable,"total/vineyards: grapes, raisins=0.06",no
turkey,sesame seed,tonnes,16,16,turkey,sesame,yes,1.0000,attributable,uk: england and wales/meslin=0.06,no
turkey,silk worm cocoons reelable,tonnes,19,19,turkey,sericulture,no,1.0000,attributable,french tonkin/groundnut=0.05,no
turkey,sugar raw centrifugal,tonnes,16,14,turkey,sugar: beet,yes,1.0000,attributable,"netherlands/cheese: farm, factory=0.06",no
turkey,sunflower seed,ha,1,1,,,,,too_few_values,,no
turkey,sunflower seed,tonnes,1,1,,,,,too_few_values,,no
turkey,tangerines mandarins clementines satsumas,tonnes,6,6,,,,,too_few_values,,no
turkey,tobacco unmanufactured,ha,16,14,turkey,tobacco,yes,1.0000,attributable,"spain/vineyards: grapes, raisins=0.12",no
turkey,tobacco unmanufactured,tonnes,1,1,,,,,too_few_values,,no
turkey,wheat,ha,1,1,,,,,too_few_values,,no
turkey,wine,ha,2,2,,,,,too_few_values,,no
turkey,yarn of true hemp,ha,6,5,,,,,too_few_values,,no
turkey,yarn of true hemp,tonnes,6,5,,,,,too_few_values,,no
united kingdom,butter cow milk,tonnes,7,4,,,,,too_few_values,,no
united kingdom,cheese processed,tonnes,7,6,,,,,too_few_values,,no
united kingdom,eggs hen in shell,tonnes,11,11,,,,,unattributable,uk: scotland/eggs=0.09,no
united kingdom,fertilizer mixed,tonnes,17,17,uk,fertilizers: copper(ii) sulfate,yes,1.0000,attributable,yugoslavia/wine=0.00,no
united kingdom,milk whole fresh cow,tonnes,7,7,,,,,too_few_values,,no
